teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
HOU|houston-rockets|Houston Rockets|Ime Udoka|Tari Eason|17|F|25|6' 8"|215|LSU|5675766
HOU|houston-rockets|Houston Rockets|Ime Udoka|Dorian Finney-Smith|2|F|33|6' 7"|220|Florida|12700000
