teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
UTA|utah-jazz|Utah Jazz|Will Hardy|Jusuf Nurkic|30|C|31|6' 11"|290|--|19375000
UTA|utah-jazz|Utah Jazz|Will Hardy|Brice Sensabaugh|28|F|22|6' 6"|235|Ohio State|2693760
UTA|utah-jazz|Utah Jazz|Will Hardy|Oscar Tshiebwe|34|C|26|6' 8"|255|Kentucky|--
UTA|utah-jazz|Utah Jazz|Will Hardy|Cody Williams|5|F|21|6' 8"|190|Colorado|5742480
