teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
SAC|sacramento-kings|Sacramento Kings|Doug Christie|Domantas Sabonis|11|F|30|6' 10"|240|Gonzaga|43636000
SAC|sacramento-kings|Sacramento Kings|Doug Christie|Isaiah Stevens|24|G|25|5' 11"|185|Colorado State|--
SAC|sacramento-kings|Sacramento Kings|Doug Christie|Russell Westbrook|18|G|37|6' 4"|200|UCLA|2296274
