teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Santi Aldama|7|F|25|7' 0"|215|Loyola Maryland|18485916
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Adama Bal|72|G|22|6' 7"|200|Santa Clara|--
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Kentavious Caldwell-Pope|3|G|33|6' 5"|204|Georgia|21621500
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Walter Clayton Jr.|4|G|23|6' 4"|195|Florida|3991320
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Cedric Coward|23|F|22|6' 5"|206|Washington State|5715120
