teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
CHA|charlotte-hornets|Charlotte Hornets|Charles Lee|Xavier Tillman|26|F|27|6' 8"|245|Michigan State|2546675
CHA|charlotte-hornets|Charlotte Hornets|Charles Lee|Coby White|3|G|26|6' 4"|195|North Carolina|12888889
CHA|charlotte-hornets|Charlotte Hornets|Charles Lee|Grant Williams|2|F|27|6' 7"|236|Tennessee|13645500
