teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Jahmai Mashack|21|G|23|6' 3"|197|Tennessee|--
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Ja Morant|12|G|26|6' 2"|174|Murray State|39446090
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Toby Okani|5|F|24|6' 8"|210|West Virginia|--
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Scotty Pippen Jr.|1|G|25|6' 2"|170|Vanderbilt|2270735
MEM|memphis-grizzlies|Memphis Grizzlies|Tuomas Iisalo|Olivier-Maxence Prosper|18|F|23|6' 7"|230|Marquette|527879
