teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
TOR|toronto-raptors|Toronto Raptors|Darko Rajakovic|Jamal Shead|23|G|23|6' 1"|200|Houston|1955377
TOR|toronto-raptors|Toronto Raptors|Darko Rajakovic|Garrett Temple|17|G|40|6' 5"|195|LSU|2296274
TOR|toronto-raptors|Toronto Raptors|Darko Rajakovic|Ja'Kobe Walter|14|G|21|6' 4"|180|Baylor|3638160
