teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
MIL|milwaukee-bucks|Milwaukee Bucks|Doc Rivers|Gary Trent Jr.|5|G|27|6' 5"|204|Duke|3697105
MIL|milwaukee-bucks|Milwaukee Bucks|Doc Rivers|Myles Turner|3|C|30|6' 11"|250|Texas|25318251
