teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
HOU|houston-rockets|Houston Rockets|Ime Udoka|Jae'Sean Tate|8|F|30|6' 4"|230|Ohio State|2296274
HOU|houston-rockets|Houston Rockets|Ime Udoka|Amen Thompson|1|G|23|6' 7"|200|--|9690600
HOU|houston-rockets|Houston Rockets|Ime Udoka|Fred VanVleet|5|G|32|6' 0"|197|Wichita State|25000000
