teamAbbr|teamId|teamName|headCoach|displayName|jerseyNumber|position|age|height|weightPounds|college|salaryUsd
DEN|denver-nuggets|Denver Nuggets|David Adelman|Julian Strawther|3|G|24|6' 6"|205|Gonzaga|2674200
DEN|denver-nuggets|Denver Nuggets|David Adelman|Jonas Valanciunas|17|C|34|6' 11"|265|--|10395000
DEN|denver-nuggets|Denver Nuggets|David Adelman|Peyton Watson|8|G|23|6' 8"|200|UCLA|4356476
